,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
33,0.006272000000000048,0.00652800000000002,0.00635733333333341,0.006272000000000162,0.00012067955732246391,0,2,272384,send_recv,2,4
34,0.006367999999999938,0.00652800000000002,0.006463999999999942,0.006495999999999867,6.912790078303157e-05,0,2,280576,send_recv,2,4
35,0.006559999999999945,0.006625,0.006581666666666631,0.006559999999999945,3.06412938514428e-05,0,2,288768,send_recv,2,4
36,0.006465000000000146,0.006655999999999949,0.006581333333333343,0.006622999999999934,8.335599691807742e-05,0,2,296960,send_recv,2,4
37,0.006464000000000169,0.006688000000000102,0.0065493333333334555,0.006496000000000095,9.891859728526942e-05,0,2,305152,send_recv,2,4
38,0.006527000000000044,0.006720000000000027,0.006645000000000057,0.006688000000000102,8.445511628473126e-05,0,2,313344,send_recv,2,4
39,0.006592000000000099,0.0067519999999999525,0.006698666666666668,0.0067519999999999525,7.542472332649617e-05,0,2,321536,send_recv,2,4
40,0.006592000000000099,0.006816000000000031,0.006709333333333386,0.006720000000000027,9.175813618175912e-05,0,2,329728,send_recv,2,4
41,0.006655999999999949,0.006879999999999882,0.006730666666666593,0.006655999999999949,0.00010559461265715932,0,2,337920,send_recv,2,4
42,0.0067199999999998,0.006880000000000109,0.006826666666666673,0.006880000000000109,7.542472332671083e-05,0,2,346112,send_recv,2,4
43,0.0067519999999999525,0.006945000000000164,0.006880333333333359,0.00694399999999996,9.074628856817398e-05,0,2,354304,send_recv,2,4
44,0.006783000000000129,0.007007999999999925,0.006932999999999956,0.007007999999999811,0.00010606601717785903,0,2,362496,send_recv,2,4
45,0.00684699999999998,0.007039999999999964,0.006911666666666633,0.0068479999999999566,9.074628856812e-05,0,2,370688,send_recv,2,4
46,0.00684800000000007,0.0070400000000000774,0.006976000000000037,0.007039999999999964,9.050966799185473e-05,0,2,378880,send_recv,2,4
