,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
0,0.005216000000000122,0.005952000000000225,0.005472000000000132,0.005248000000000048,0.00033966257766599914,0,2,2048,all_reduce,2,2
1,0.006432000000000017,0.10588799999999993,0.03960533333333327,0.006495999999999867,0.04686893035784888,0,2,10240,all_reduce,2,2
2,0.007327999999999974,0.050559999999999945,0.02981299999999999,0.031551000000000044,0.017692125159704992,0,2,18432,all_reduce,2,2
3,0.007935999999999922,0.03945599999999991,0.018463666666666618,0.007999000000000023,0.014843843534909952,0,2,26624,all_reduce,2,2
4,0.009280000000000087,0.009312000000000126,0.00930133333333337,0.009311999999999898,1.5084944665277809e-05,0,2,34816,all_reduce,2,2
5,0.010688000000000102,0.04262400000000002,0.021354333333333368,0.010750999999999976,0.015039947525026654,0,2,43008,all_reduce,2,2
6,0.012096000000000004,0.04265599999999995,0.022314666666666653,0.012192000000000008,0.014383548132810908,0,2,51200,all_reduce,2,2
7,0.013407999999999903,0.050496000000000096,0.025866666666666677,0.013696000000000026,0.017415965497847782,0,2,59392,all_reduce,2,2
8,0.014720000000000028,0.014782999999999902,0.014751666666666627,0.014751999999999953,2.5720722298429046e-05,0,2,67584,all_reduce,2,2
9,0.04707200000000012,0.05014300000000003,0.04858633333333334,0.04854399999999987,0.0012540878048295234,0,2,75776,all_reduce,2,2
10,0.017407999999999903,0.02233699999999999,0.019082999999999933,0.017503999999999905,0.0023012592205138875,0,2,83968,all_reduce,2,2
11,0.018721000000000005,0.05244699999999989,0.02998399999999996,0.01878399999999999,0.01588376044896165,0,2,92160,all_reduce,2,2
12,0.020096000000000003,0.020096000000000003,0.020096000000000003,0.020096000000000003,0.0,0,2,100352,all_reduce,2,2
13,0.02134400000000005,0.02182400000000007,0.02154600000000001,0.021469999999999913,0.00020319448811424593,0,2,108544,all_reduce,2,2
14,0.022912000000000037,0.02329600000000005,0.02306133333333336,0.022976,0.00016797883464559745,0,2,116736,all_reduce,2,2
15,0.024096000000000003,0.05129600000000005,0.033173333333333326,0.02412799999999993,0.012814667152221442,0,2,124928,all_reduce,2,2
16,0.028960000000000038,0.03238400000000002,0.030165,0.029150999999999955,0.0015710062592703734,0,2,133120,all_reduce,2,2
17,0.0298889999999999,0.03110399999999993,0.030496333333333268,0.03049599999999998,0.0004960217289147407,0,2,141312,all_reduce,2,2
18,0.03027200000000005,0.031551999999999907,0.03077333333333331,0.03049599999999998,0.0005581429526165264,0,2,149504,all_reduce,2,2
19,0.031199999999999933,0.03203199999999993,0.03170133333333331,0.031872000000000074,0.0003604638986392915,0,2,157696,all_reduce,2,2
20,0.031840000000000035,0.03279899999999998,0.032213000000000006,0.032,0.0004194814258899319,0,2,165888,all_reduce,2,2
21,0.03267200000000003,0.048480000000000134,0.03827200000000005,0.033663999999999986,0.00722949809230679,0,2,174080,all_reduce,2,2
22,0.033663999999999986,0.05036699999999996,0.03930633333333329,0.03388799999999992,0.007821607010213585,0,2,182272,all_reduce,2,2
23,0.03417700000000002,0.050462999999999966,0.039722333333333346,0.034527000000000044,0.007596142237273367,0,2,190464,all_reduce,2,2
24,0.03465499999999997,0.035104000000000045,0.034868666666666666,0.03484699999999998,0.00018394262390457626,0,2,198656,all_reduce,2,2
25,0.035390999999999964,0.03615900000000011,0.03577500000000002,0.03577499999999998,0.00031353468707630543,0,2,206848,all_reduce,2,2
26,0.03513499999999999,0.03628900000000022,0.035754000000000064,0.03583799999999997,0.00047484804587019755,0,2,215040,all_reduce,2,2
27,0.035776000000000065,0.04950499999999988,0.040704333333333315,0.036832,0.006237926168919283,0,2,223232,all_reduce,2,2
28,0.0477120000000001,0.051200000000000044,0.04948233333333337,0.04953499999999997,0.0014244569335559027,0,2,231424,all_reduce,2,2
29,0.03625500000000011,0.04944000000000005,0.04065900000000006,0.036282000000000036,0.006209114429610707,0,2,239616,all_reduce,2,2
30,0.03616000000000008,0.050559999999999945,0.04106633333333335,0.03647900000000004,0.006714299185734489,0,2,247808,all_reduce,2,2
31,0.036831000000000017,0.052769,0.04364800000000002,0.041344000000000054,0.006707521797703421,0,2,256000,all_reduce,2,2
32,0.03772800000000007,0.049344000000000054,0.04184500000000007,0.03846300000000008,0.005311076915278098,0,2,264192,all_reduce,2,2
33,0.03897499999999991,0.05395100000000002,0.044083999999999984,0.03932600000000002,0.006978493963599909,0,2,272384,all_reduce,2,2
34,0.039327,0.039914999999999964,0.03965099999999999,0.03971100000000001,0.00024377038376306904,0,2,280576,all_reduce,2,2
35,0.03999900000000003,0.04083100000000002,0.040415333333333366,0.040416000000000056,0.00033966290478780107,0,2,288768,all_reduce,2,2
36,0.04006400000000008,0.05024000000000001,0.04670933333333338,0.04982400000000007,0.00470202830938118,0,2,296960,all_reduce,2,2
37,0.04057600000000002,0.049535000000000086,0.04365833333333335,0.04086399999999992,0.0041570938834185585,0,2,305152,all_reduce,2,2
38,0.042783000000000015,0.04419099999999992,0.043689666666666654,0.04409500000000003,0.0006423069532724939,0,2,313344,all_reduce,2,2
39,0.04348699999999997,0.04607899999999995,0.04452199999999997,0.044,0.001120707812054495,0,2,321536,all_reduce,2,2
40,0.04443399999999997,0.049272999999999914,0.04605166666666666,0.04444800000000009,0.0022778338150287966,0,2,329728,all_reduce,2,2
