attention_type,bs,q_lengths,kv_lengths,nh,nkv,hd,avg_duration,hardware,tc_bf16,xu_fp32,fma_fp32,num_sms,sm_freq,mem_bandwidth,l2_cache_bandwidth,shared_memory_bandwidth,tensor_all_ops,tensor_all_cycle,tensor_sm_max_ops,tensor_sm_max_cycle,xu_all_ops,xu_all_cycle,xu_sm_max_ops,xu_sm_max_cycle,global_in_flight,global_cycle,local_cycle,sm_max_in_flight,sm_max_global_cycle,sm_max_shared_cycle,sm_max_local_cycle,overall_perf,predicted,rel_error
fa2_paged,2,"[1,1]","[25,501]",6,2,128,9.454866666666668,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,72450048,996.5070422535211,540672,1056.0,2815072,1239.0281690140846,21008,1313.0,2680.0,7364.991214219471,1126.980600007471,20.0,7804.692182232573,160.0,1194.2630238885138,0.0423277921874925,0.08500661,1.0082928
fa2_paged,4,"[1,1,1,1]","[120,88,128,213]",16,1,128,9.079466666666669,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,37306368,513.1267605633802,540672,1056.0,1449552,638.0070422535211,21008,1313.0,1380.0,3792.420849113011,580.3109059739961,20.0,7804.692182232573,160.0,1194.2630238885138,0.0226968181951569,0.04555211,1.0069818
fa2_ragged,6,"[19,46,51,70,177,2241]","[41,2048,2048,165,381,4929]",4,1,64,168.29953333333333,NVIDIA RTX 6000 Ada Generation,1024,16,128,142,2505,960.0,6326,128,9758048256,67108.05633802817,112459776,109824.0,24308352,10699.098591549297,272640,17040.0,39504.0,98305.46379089355,14918.312557581065,448.0,158308.0291748047,3584.0,24023.981664213166,0.1591783572902391,0.31917942,1.0051683
fa2_paged,12,"[1,1,1,1,1,1,1,1,1,1,1,1]","[7,12,43,45,12417,5121,13569,4545,6561,2817,873,7521]",8,4,128,137.9221333333333,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,1918304256,26385.12676056338,15138816,29568.0,21006784,9245.94366197183,161824,10114.0,57904.0,159127.78032394187,24349.50920254947,456.0,177946.98175490266,3648.0,27229.19694465812,0.0768291223020437,0.15357034,0.99885577
fa2_paged,8,"[5,35,80,99,195,339,585,897]","[279,832,1881,159,249,18945,1473,1593]",20,4,128,2171.7204,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,93350264832,1283977.014084507,1364656128,2665344.0,204976128,90218.3661971831,2940672,183792.0,357088.0,981324.6204116428,150160.91361771183,5112.0,1994879.321778646,40896.0,305253.62890590413,0.2374400587253529,0.4745259,0.99850804
fa2_paged,6,"[1,1,1,1,1,1]","[70,225,72,112,119,100]",4,1,64,9.393266666666666,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,48119808,661.8591549295775,540672,1056.0,1869712,822.9366197183099,21008,1313.0,1602.0,4402.505942231191,673.6652691089434,18.0,7024.2229640093165,144.0,1074.8367214996624,0.0282975985844417,0.05652481,0.9975122
fa2_paged,12,"[9,13,27,30,41,47,47,49,261,513,681,1305]","[26,48,36,71,333,107,81,207,9345,19713,1497,1545]",12,4,128,2231.8908666666666,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,99526901760,1368932.957746479,1410072576,2754048.0,217211904,95603.8309859155,3037440,189840.0,378144.0,1039189.267802167,159015.2806004571,5280.0,2060438.7361093992,42240.0,315285.4383065676,0.2463257860848846,0.49160665,0.9957579
fa2_paged,2,"[1,1]","[141,608]",4,1,64,9.422733333333332,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,50823168,699.0422535211268,540672,1056.0,1974752,869.169014084507,21008,1313.0,1692.0,4649.837736738561,711.5116325420302,18.0,7024.2229640093165,144.0,1074.8367214996624,0.0297938879219608,0.059449762,0.99536735
fa2_paged,12,"[1,1,1,1,1,1,1,1,1,1,1,1]","[417,29,13,2913,75,159,1233,411,315,1017,15873,5985]",40,8,128,167.95526666666666,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,1959395328,26950.309859154928,17301504,33792.0,21291392,9371.211267605631,180256,11266.0,59104.0,162425.53758404017,24854.12738165729,520.0,202921.9967380469,4160.0,31050.83862110136,0.0644422638773168,0.12831604,0.99117833
fa2_paged,6,"[18,21,27,51,111,399]","[2304,273,99,19713,1024,3585]",64,4,128,1617.806133333333,NVIDIA RTX 6000 Ada Generation,1024,16,128,142,2505,960.0,6326,128,89319014400,614264.7887323943,1563623424,1526976.0,195660288,86118.08450704225,3364608,210288.0,340768.0,847999.0959167479,128687.8172747515,5848.0,2066485.1665496824,46784.0,313598.7606524969,0.1515728488546814,0.300537,0.9827889
fa2_paged,2,"[1,1]","[74,705]",4,1,128,9.077333333333335,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,53526528,736.2253521126761,540672,1056.0,2079792,915.4014084507044,21008,1313.0,1980.0,5441.299479162147,832.6199955279076,20.0,7804.692182232573,160.0,1194.2630238885138,0.0325726533681439,0.064499505,0.9801732
fa2_ragged,12,"[9,16,23,25,49,58,78,96,103,544,897,1929]","[25,24,57,147,84,849,477,121,255,609,1152,16641]",4,2,128,1789.0906666666665,NVIDIA L20,516,16,128,92,2520,864.096,4011,128,68410146816,1441063.0859453997,1170014208,2267469.395348837,147972864,100525.04347826086,2525952,157872.0,257344.0,715735.700048085,154192.0607002618,4392.0,1123799.3887723414,35136.0,242101.85904777487,0.3196318898673558,0.6318077,0.97667277
fa2_ragged,16,"[6,9,10,13,15,17,34,38,103,126,127,147,231,237,429,705]","[40,79,3681,6657,177,34,2337,41,441,921,11649,1353,1449,576,512,832]",4,1,64,85.85986666666666,NVIDIA RTX 6000 Ada Generation,1024,16,128,142,2505,960.0,6326,128,3765239808,25894.309859154928,34603008,33792.0,12150528,5347.943661971831,106752,6672.0,17928.0,44613.71898651123,6770.339903106352,160.0,56538.58184814453,1280.0,8579.993451504703,0.1203944315928826,0.23785771,0.9756537
fa2_paged,1,[37],[177],7,1,128,14.786066666666668,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,142737408,1963.2676056338028,2162688,4224.0,1393920,613.5211267605633,21120,1320.0,2640.0,7255.065972216195,1110.15999403721,40.0,15609.384364465146,320.0,2388.5260477770275,0.0533245861507032,0.105282485,0.9743702
fa2_paged,2,"[1,1]","[89,576]",8,1,128,8.898133333333332,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,45416448,624.6760563380282,540672,1056.0,1764672,776.7042253521126,21008,1313.0,1680.0,4616.860164137579,706.4654507509518,20.0,7804.692182232573,160.0,1194.2630238885138,0.0281939940445985,0.055644277,0.97362137
fa2_paged,6,"[1,1,1,1,1,1]","[777,171,9729,501,7617,17025]",8,2,64,26.050666666666665,NVIDIA H800,4096,16,128,132,1830,3352.32,8820,128,428212224,792.0,3244032,792.0,5546112,2626.0,42016,2626.0,13200.0,6871.944440599159,2611.8998624840565,100.0,6871.944440599159,800.0,2611.8998624840565,0.0166132748456559,0.032782353,0.973262
fa2_paged,2,"[35,89]","[320,183]",64,4,128,37.124,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,994836480,13683.38028169014,8650752,16896.0,6148608,2706.2535211267605,51456,3216.0,11488.0,31570.52950334078,4830.87803465889,96.0,37462.52247471635,768.0,5732.462514664867,0.1480264369804413,0.29167983,0.9704576
fa2_ragged,1,[24],[960],4,1,64,29.932733333333328,NVIDIA A40,1024,16,128,84,1740,696.096,2430,128,32440320,377.1428571428572,4325376,4224.0,201216,149.71428571428572,25728,1608.0,248.0,591.196531822658,169.35372058256175,32.0,6407.807570723005,256.0,1835.5758101851848,0.0072411953181547,0.014241539,0.96673733
fa2_paged,16,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[9345,17409,96,85,98,117,111,88,672,297,369,6177,1953,1329,6177,8961]",64,4,128,136.18073333333334,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,1838284800,25284.50704225352,15138816,29568.0,20259200,8916.901408450703,161824,10114.0,55520.0,152576.23590054663,23347.00108672193,456.0,177946.98175490266,3648.0,27229.19694465812,0.0745657645567361,0.14615284,0.96005267
fa2_paged,2,"[1,1]","[106,960]",2,1,128,9.2204,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,72450048,996.5070422535211,540672,1056.0,2815072,1239.0281690140846,21008,1313.0,2680.0,7364.991214219471,1126.980600007471,20.0,7804.692182232573,160.0,1194.2630238885138,0.0434041507339287,0.08500661,0.9584901
fa2_paged,2,"[1,1]","[72,495]",32,2,128,9.296866666666666,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,76775424,1056.0,540672,1056.0,2983136,1313.0,21008,1313.0,2840.0,7804.692182232573,1194.2630238885138,20.0,7804.692182232573,160.0,1194.2630238885138,0.0456171310988829,0.08923536,0.9561807
fa2_paged,16,"[9,10,14,19,22,27,65,67,70,100,103,106,112,512,768,1641]","[12288,261,18,261,108,44,4545,225,267,6753,18432,2025,480,1185,6657,1881]",8,2,128,1579.039266666667,NVIDIA A100-SXM4-80GB,2048,16,64,108,1410,2039.04,3235,128,49378492416,223246.22222222225,1457651712,711744.0,56666880,32793.333333333336,1618944,101184.0,190528.0,125647.04018573076,79196.08680689722,5520.0,393148.19594561047,44160.0,247803.6777313563,0.1002702449525196,0.19543986,0.9491312
fa2_ragged,4,"[9,29,103,213]","[28,195,320,225]",14,2,64,32.97906666666667,NVIDIA L20,516,16,128,92,2520,864.096,4011,128,289800192,6104.655207280081,6488064,12573.767441860466,1905408,1294.4347826086955,46848,2928.0,2320.0,6452.479265541676,1390.067694698953,56.0,14328.953955202896,448.0,3086.9089496073298,0.0734551480669902,0.14258248,0.94108206
fa3_paged,1,[42],[67],8,2,64,33.2456,NVIDIA H100,4096,16,128,132,1830,3352.32,8820,128,37748736,69.81818181818181,4718592,1152.0,159744,75.63636363636364,19968,1248.0,288.0,149.9333332494362,56.98690609056123,36.0,2473.8999986156973,288.0,940.2839504942602,0.0011475807903152,0.0022237657,0.9377776
fa2_paged,2,"[1,1]","[297,801]",4,1,64,9.450866666666666,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,75153408,1033.6901408450703,540672,1056.0,2920112,1285.2605633802816,21008,1313.0,2502.0,6875.823887304893,1052.1289034398103,18.0,7024.2229640093165,144.0,1074.8367214996624,0.0439257707669516,0.08511633,0.9377308
fa2_paged,6,"[10,24,27,28,39,88]","[120,34,121,171,320,507]",32,2,128,32.3032,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,1150550016,15825.12676056338,8650752,16896.0,6975744,3070.3098591549297,51456,3216.0,13024.0,35791.658796266565,5476.789303916903,96.0,37462.52247471635,768.0,5732.462514664867,0.1967443657162066,0.38088784,0.93595284
fa2_paged,1,[79],[160],6,1,128,14.573,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,147062784,2022.7605633802816,2162688,4224.0,1436160,632.112676056338,21120,1320.0,2720.0,7474.916456222746,1143.8012059777316,40.0,15609.384364465146,320.0,2388.5260477770275,0.0557437480211184,0.10765848,0.9313103
fa2_paged,8,"[5,35,80,99,195,339,585,897]","[279,832,1881,159,249,18945,1473,1593]",20,4,128,1328.1781333333338,NVIDIA A100-SXM4-80GB,2048,16,64,108,1410,2039.04,3235,128,93791453184,424042.6666666667,1544159232,753984.0,105996288,61340.444444444445,1711104,106944.0,358720.0,236564.21237521703,149107.8490267581,5840.0,415939.39571057336,46720.0,262169.1083244784,0.2264300791872475,0.43681413,0.9291347
fa2_paged,12,"[9,13,27,30,41,47,47,49,261,513,681,1305]","[26,48,36,71,333,107,81,207,9345,19713,1497,1545]",12,4,128,2215.1898666666666,NVIDIA L20,516,16,128,92,2520,864.096,4011,128,99526901760,2096539.049544995,1520369664,2946452.8372093025,217211904,147562.4347826087,3305472,206592.0,378144.0,1051709.6204262895,226571.4475621728,5752.0,1471788.2705415543,46016.0,317069.64782395284,0.3755704884780529,0.72427326,0.9284617
fa2_ragged,12,"[9,16,23,25,49,58,78,96,103,544,897,1929]","[25,24,57,147,84,849,477,121,255,609,1152,16641]",4,2,128,1452.6752000000004,NVIDIA A40,1024,16,128,84,1740,696.096,2430,128,68410146816,795318.8571428572,1161363456,1134144.0,147972864,110098.85714285714,2507520,156720.0,257344.0,613471.2914732667,175734.5317322531,4360.0,873063.7815110093,34880.0,250097.20413773152,0.3146469375643398,0.60469294,0.9218142
fa2_paged,16,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[255,75,81,98,3009,1209,921,1137,3489,20481,435,2304,345,4161,12288,2817]",32,4,128,133.27506666666667,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,1857748992,25552.22535211268,15138816,29568.0,20490688,9018.788732394369,161824,10114.0,56112.0,154203.12948219513,23595.94605508179,456.0,177946.98175490266,3648.0,27229.19694465812,0.0769981823988187,0.14787914,0.92055357
fa2_paged,4,"[5,29,45,171]","[18,128,128,171]",32,2,128,37.52773333333334,NVIDIA L20,516,16,128,92,2520,864.096,4011,128,484442112,10204.796764408497,8650752,16765.023255813954,3112704,2114.608695652174,51456,3216.0,5824.0,16197.947949359794,3489.5492473821987,96.0,24563.921066062103,768.0,5291.843913612565,0.1079074637839107,0.2072299,0.9204407
fa2_paged,8,"[6,24,28,87,117,118,249,777]","[15,243,89,729,945,453,256,19713]",16,4,128,2242.639,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,133359992832,1834286.873239437,1397096448,2728704.0,287251968,126431.32394366198,3009792,188112.0,499328.0,1372218.7809752908,209974.9884479592,5232.0,2041707.4748720413,41856.0,312419.20704923524,0.3284797039894854,0.63056034,0.91963255
fa2_ragged,8,"[5,5,58,93,104,192,351,873]","[9,231,1152,159,1737,17793,351,873]",28,4,128,2015.4262,NVIDIA L20,516,16,128,92,2520,864.096,4011,128,64136675328,1351042.2002022243,1405747200,2724316.279069768,143061504,97188.52173913045,3094272,193392.0,249664.0,694375.7686862918,149590.45729712042,5392.0,1379673.5665438217,43136.0,297225.2331479058,0.2660121502951112,0.5102504,0.91814685
fa2_paged,8,"[27,30,32,118,118,120,357,1521]","[54,102,40,231,18432,3489,6657,2241]",14,2,128,1291.801333333333,NVIDIA A100-SXM4-80GB,2048,16,64,108,1410,2039.04,3235,128,55970365440,253048.88888888888,1327890432,648384.0,63953664,37010.22222222222,1447680,90480.0,215424.0,142065.14520160222,89544.51736379442,4976.0,354403.1563451734,39808.0,223382.4457230488,0.1389279391911024,0.26465058,0.90494853
fa2_paged,4,"[1,1,1,1]","[5,80,363,103]",6,2,128,9.017533333333336,NVIDIA L40,512,16,128,142,2490,864.096,5647,128,75694080,1041.1267605633802,540672,1056.0,2941120,1294.5070422535211,21008,1313.0,2800.0,7694.766940229298,1177.442417918253,20.0,7804.692182232573,160.0,1194.2630238885138,0.0463678016545624,0.08818439,0.9018451
fa2_ragged,2,"[76,83]","[17409,405]",128,8,128,1955.4901333333328,NVIDIA L20,516,16,128,92,2520,864.096,4011,128,96334774272,2029296.728008089,1206779904,2338720.7441860465,208032768,141326.60869565216,2604288,162768.0,361728.0,1006052.7671404568,216735.5202879581,4528.0,1158598.2769492627,36224.0,249598.63792539263,0.4118028854462247,0.7826787,0.9006149
fa2_paged,1,[1],[160],6,1,128,8.420133333333334,NVIDIA L20,516,16,128,92,2520,864.096,4011,128,10813440,227.7856420626896,540672,1047.813953488372,420160,285.4347826086956,21008,1313.0,400.0,1112.4964250933922,239.66684391361247,20.0,5117.483555429606,160.0,1102.4674820026178,0.010735118343651,0.02039989,0.900294
