M,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
393,9472,66.7928,0.4331595976597077,0.79431754,-0.36115795,-0.45467705
41985,1024,56.9044,0.3918454708684304,0.7528419,-0.36099643,-0.47951162
609,28672,621.503,0.4726775121009531,0.8327871,-0.3601096,-0.43241495
416,9472,75.6824,0.4587371812928552,0.8158354,-0.35709822,-0.43770865
832,5120,564.7022,0.4215824808127598,0.7782293,-0.3566468,-0.45827985
416,9216,84.7256,0.4034695851379434,0.75976205,-0.35629246,-0.4689527
832,5120,287.901,0.4134555878521144,0.76935196,-0.35589638,-0.46259242
320,12800,118.3194,0.3726081211759945,0.7279795,-0.35537136,-0.48816124
537,9216,383.1652,0.4460765576122693,0.8007371,-0.3546605,-0.44291756
18177,640,77.8004,0.4681116641348461,0.8223595,-0.35424784,-0.43077004
225,27648,180.7392,0.3825983605633863,0.7355238,-0.35292545,-0.47982872
18945,640,80.03399999999999,0.4707388331643106,0.82335395,-0.35261512,-0.42826676
832,10240,334.1348,0.4222178051030515,0.774669,-0.35245118,-0.45497003
231,27648,180.0542,0.3840539215943755,0.7355238,-0.3514699,-0.47784978
73728,1024,85.4804,0.4582266684187699,0.8085057,-0.35027903,-0.4332425
411,9472,69.1608,0.4601614876060118,0.80717087,-0.3470094,-0.42990822
320,13312,359.7352,0.392170857521163,0.738639,-0.34646815,-0.4690629
417,9472,69.02000000000001,0.4611002117070683,0.80717087,-0.34607065,-0.4287452
416,18944,151.977,0.4045617874371297,0.7481652,-0.3436034,-0.45926142
387,26624,723.4238,0.4875346299933286,0.8293694,-0.34183478,-0.41216227
399,26624,723.3338,0.4875952909450211,0.8293694,-0.34177414,-0.41208914
393,26624,721.1006,0.489105340726894,0.8293694,-0.34026408,-0.41026843
832,5120,345.6486,0.4336630199893224,0.7735628,-0.33989978,-0.4393952
25473,576,63.7334,0.4187712697037426,0.75683475,-0.33806348,-0.4466807
320,17920,48.8152,0.3673332405393556,0.7044215,-0.3370883,-0.47853208
320,10240,92.015,0.386986300722746,0.723253,-0.3362667,-0.46493647
98304,1024,113.6346,0.4595947467538211,0.79485357,-0.3352588,-0.42178687
315,6400,67.26,0.3277339379473012,0.66246015,-0.3347262,-0.5052775
399,25600,240.9122,0.4399022170560216,0.77409047,-0.33418825,-0.4317173
387,25600,240.522,0.4406158725432338,0.77409047,-0.3334746,-0.4307954
327,6400,60.8854,0.4073030274848719,0.74066925,-0.33336622,-0.45008782
297,6400,66.9654,0.3291757335330705,0.66246015,-0.3332844,-0.50310105
393,25600,240.1506,0.4412972980115131,0.77409047,-0.33279318,-0.4299151
832,5120,47.5924,0.393694727863801,0.72639406,-0.33269933,-0.45801494
28545,1024,70.6456,0.4286780668802628,0.7609514,-0.33227333,-0.43665513
399,9472,62.555600000000005,0.4624996383148003,0.79431754,-0.3318179,-0.4177396
537,17920,64.8792,0.4802382952221674,0.8118356,-0.3315973,-0.40845376
23937,640,96.5274,0.4943861354019523,0.8254922,-0.33110607,-0.40110138
291,6400,66.2748,0.332605827046411,0.66246015,-0.3298543,-0.49792325
832,5120,103.8234,0.4246323018960173,0.753349,-0.3287167,-0.4363405
320,10240,144.1436,0.3952563356098055,0.7225795,-0.32732314,-0.4529926
2145,5120,55.7208,0.2631101027767687,0.5904123,-0.32730222,-0.5543621
537,8704,116.982,0.4565900454044658,0.7829705,-0.32638043,-0.41684896
320,19456,81.04560000000001,0.4001353575533794,0.7264791,-0.32634374,-0.44921285
832,5120,63.0808,0.4193361783554201,0.74536055,-0.32602438,-0.43740493
387,9472,61.7626,0.4684378956612144,0.79431754,-0.32587963,-0.4102637
832,5120,87.44539999999999,0.4285388817796056,0.7528563,-0.32431743,-0.43078265
369,2304,67.7396,0.4415611746636077,0.7654478,-0.32388663,-0.42313352
832,5120,53.1608,0.4146548710014801,0.7382469,-0.32359204,-0.43832493
320,18944,109.635,0.4059896983285843,0.7288402,-0.32285047,-0.4429647
537,9216,90.9528,0.4698069037259345,0.7926536,-0.3228467,-0.4072986
131072,1024,147.369,0.4717508020524903,0.7941116,-0.3223608,-0.40593892
116,2048,49.2376,0.088161306284095,0.40990287,-0.32174158,-0.7849215
576,18432,758.6558,0.5162999993818518,0.8377202,-0.3214202,-0.38368443
40449,896,67.9064,0.4842565632605847,0.8046825,-0.32042593,-0.39820167
41985,896,68.7322,0.4986487271426761,0.81821173,-0.319563,-0.3905627
309,6400,64.1876,0.3434212319254106,0.66246015,-0.31903893,-0.48159716
832,5120,64.3862,0.4279524313116686,0.7468273,-0.31887487,-0.4269727
832,5120,69.103,0.4306407724636109,0.7494896,-0.31884882,-0.42542127
43521,896,72.4824,0.4882523244470873,0.8067802,-0.3185279,-0.39481372
339,2304,66.9014,0.447093444191645,0.7654478,-0.31835434,-0.415906
832,5120,171.47820000000002,0.4370672649091292,0.75531715,-0.31824988,-0.42134604
832,5120,81.1546,0.4345953952842695,0.752752,-0.3181566,-0.42265794
75777,1024,81.9798,0.490513767614936,0.80851746,-0.31800368,-0.39331704
52737,1024,59.0932,0.4734578949270429,0.7912751,-0.31781718,-0.40165195
321,6400,58.5942,0.4232297351892751,0.74066925,-0.31743953,-0.42858472
435,9472,64.9624,0.4899008751527323,0.80717087,-0.31726998,-0.3930642
25857,640,103.772,0.4986283985072628,0.81561863,-0.31699023,-0.38865006
31233,896,54.0504,0.4719703055900746,0.78879493,-0.31682462,-0.4016565
31617,896,53.8326,0.4774972420575429,0.79418623,-0.31668898,-0.3987591
71169,1024,76.8726,0.491338809969725,0.8078973,-0.3165585,-0.39183012
393,13312,357.4248,0.4933823207865931,0.8098348,-0.31645244,-0.39076173
832,5120,125.7374,0.4382821790957878,0.7547289,-0.31644672,-0.41928527
303,6400,63.5672,0.3467729374006639,0.66246015,-0.3156872,-0.47653767
45057,896,74.3128,0.494569439910101,0.80962735,-0.3150579,-0.3891394
