M,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
381,2048,53.1026,0.389011566490475,0.5772261,-0.18821454,-0.32606727
480,1536,53.2942,0.3876130162516202,0.5756813,-0.1880683,-0.3266882
441,4608,123.2782,0.5027050754484678,0.6905699,-0.18786478,-0.2720431
117249,1024,395.5586,0.4988449400266794,0.68667334,-0.18782839,-0.27353382
507,4608,108.4944,0.4998046417891835,0.68759227,-0.18778762,-0.273109
435,4096,95.9122,0.4307590819669886,0.6184735,-0.1877144,-0.30351245
512,2048,88.392,0.4187188891815414,0.6062698,-0.1875509,-0.30935222
512,1536,53.211400000000005,0.3882161644068206,0.5756813,-0.18746516,-0.3256405
131072,2048,862.4245999999999,0.5109940969857517,0.69832766,-0.18733358,-0.2682603
544,3584,109.0066,0.4836379340243398,0.6708952,-0.18725729,-0.27911556
768,896,63.778,0.336549597116337,0.52374303,-0.18719342,-0.35741463
118785,1024,400.7946,0.4987706840246273,0.6859494,-0.1871787,-0.27287537
411,4608,108.2128,0.5011052733884752,0.68759227,-0.18648702,-0.27121744
120321,1024,405.8688,0.4988971497605053,0.6852521,-0.18635494,-0.27195093
435,4608,108.1486,0.5014027433377074,0.68759227,-0.18618953,-0.2707848
453,4096,95.5732,0.4322869928121503,0.6184735,-0.18618646,-0.30104196
121857,1024,411.2072,0.4986998724683231,0.6846867,-0.18598685,-0.2716379
483,1536,52.99400000000001,0.3898087634584499,0.5756813,-0.18587255,-0.32287404
736,896,63.528,0.3378740115364207,0.52374303,-0.18586901,-0.35488588
495,4608,122.7858,0.5047210412942807,0.6905699,-0.18584883,-0.26912385
507,4096,95.4514,0.4328386091920516,0.6184735,-0.18563485,-0.30015007
321,4864,89.6528,0.3420251746560976,0.52762556,-0.1856004,-0.35176536
1641,1280,96.7312,0.4337855717366176,0.61915106,-0.1853655,-0.29938656
123393,1024,416.1478,0.4989841803786919,0.6842643,-0.18528011,-0.27077273
124929,1024,421.4144,0.4988755951404021,0.684115,-0.1852394,-0.2707723
423,4096,95.3556,0.4332734650239125,0.6184735,-0.1852,-0.29944697
921,2048,96.6864,0.4273098514520573,0.61238986,-0.18508002,-0.3022258
507,2048,87.8676,0.4212178328819133,0.6062698,-0.18505195,-0.30523038
363,2048,52.674,0.3921768920286498,0.5772261,-0.1850492,-0.32058358
