M,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
100,16384,3097.1218,0.6027911257107753,0.8631001,-0.26030898,-0.30159765
101,16384,3096.8532000000005,0.602843407716382,0.8631001,-0.2602567,-0.3015371
107,16384,3096.1586,0.6029786511212256,0.8631001,-0.26012146,-0.3013804
103,16384,3095.2148,0.6031625127552965,0.8631001,-0.25993758,-0.30116737
104,16384,3094.8339,0.6032367476281627,0.8631001,-0.25986338,-0.3010814
105,16384,3094.1876,0.6033627490089426,0.8631001,-0.25973737,-0.3009354
98,16384,3092.3346,0.6037242982325982,0.8631001,-0.2593758,-0.3005165
99,16384,3092.3057,0.603729940505359,0.8631001,-0.25937015,-0.30050993
94,16384,3089.9089,0.6041982455487224,0.8631001,-0.2589019,-0.2999674
97,16384,3089.6627,0.6042463911304566,0.8631001,-0.25885373,-0.2999116
96,16384,3088.5138,0.6044711654794557,0.8631001,-0.25862896,-0.29965118
93,16384,3087.9794,0.6045757741406508,0.8631001,-0.25852436,-0.29952997
57,14336,186.8896,0.3361821928457536,0.59465796,-0.25847575,-0.4346629
95,16384,3087.0964,0.6047487005217532,0.8631001,-0.2583514,-0.29932958
63,14336,186.8098,0.3363258006168079,0.59465796,-0.25833216,-0.43442142
64,14336,186.573,0.3367526681141738,0.59465796,-0.25790527,-0.43370357
61,14336,186.4513,0.3369724724261282,0.59465796,-0.25768548,-0.43333396
54,14336,186.3842,0.3370937855680136,0.59465796,-0.25756416,-0.43312994
92,16384,3082.8689,0.605577984936493,0.8631001,-0.2575221,-0.29836875
62,14336,186.3394,0.3371748301650952,0.59465796,-0.25748312,-0.43299365
91,16384,3082.648,0.605621380152837,0.8631001,-0.2574787,-0.29831848
58,14336,186.2406,0.337353700256903,0.59465796,-0.25730425,-0.43269286
59,14336,186.2337,0.3373661992865188,0.59465796,-0.25729176,-0.43267184
56,14336,186.0863,0.3376334289416565,0.59465796,-0.25702453,-0.43222246
89,16384,3079.3551999999995,0.6062689800401665,0.8631001,-0.2568311,-0.29756814
90,16384,3078.6387,0.6064100786771057,0.8631001,-0.25669003,-0.2974047
53,14336,185.5775,0.3385591224586265,0.59465796,-0.25609884,-0.4306658
88,16384,3075.4513,0.6070385625307682,0.8631001,-0.25606155,-0.29667655
55,14336,185.4246,0.3388382962566227,0.59465796,-0.25581965,-0.4301963
86,16384,3073.221,0.6074791029624562,0.8631001,-0.25562102,-0.29616612
52,14336,185.2519,0.3391541762760099,0.59465796,-0.25550377,-0.42966512
51,14336,185.1431,0.3393534814317452,0.59465796,-0.2553045,-0.42932996
87,16384,3071.5282,0.6078139006782951,0.8631001,-0.25528622,-0.29577821
48,14336,185.1079,0.339418012672964,0.59465796,-0.25523993,-0.42922142
85,16384,3069.5569,0.6082042448163715,0.8631001,-0.25489587,-0.29532596
46,14336,184.7878,0.3400059719746962,0.59465796,-0.254652,-0.42823273
82,16384,3066.6097,0.6087887663974266,0.8631001,-0.25431132,-0.2946487
84,16384,3066.3281,0.6088446752600879,0.8631001,-0.2542554,-0.29458392
45,14336,184.5062,0.3405249013207456,0.59465796,-0.25413305,-0.42736003
81,16384,3064.7566999999995,0.609156849640098,0.8631001,-0.25394326,-0.29422227
42,14336,184.3399,0.3408321017211453,0.59465796,-0.25382584,-0.42684343
39,14336,184.1988,0.3410931859928824,0.59465796,-0.25356477,-0.42640442
36,14336,184.0615,0.3413476232023849,0.59465796,-0.25331032,-0.4259765
41,14336,184.0258,0.3414138427767507,0.59465796,-0.2532441,-0.42586514
64,7168,187.65450000000004,0.3348118779355984,0.58803403,-0.25322217,-0.43062502
128,53248,3072.2579,0.6076695372108515,0.8608679,-0.2531984,-0.2941199
40,14336,183.9874,0.3414850992408489,0.59465796,-0.25317284,-0.42574534
78,16384,3060.4495,0.6100141617384578,0.8631001,-0.25308597,-0.29322898
77,16384,3060.0881,0.6100862051276832,0.8631001,-0.2530139,-0.2931455
80,16384,3059.8031,0.6101430305385933,0.8631001,-0.2529571,-0.29307967
127,53248,3070.6548000000003,0.6079867838890202,0.8608679,-0.2528811,-0.29375136
37,14336,183.8023,0.3418289953284902,0.59465796,-0.25282896,-0.42516702
44,14336,183.6775,0.3420612516397803,0.59465796,-0.2525967,-0.42477646
75,16384,3056.6608,0.610770268093006,0.8631001,-0.25232983,-0.2923529
63,7168,187.1495,0.3357153267738667,0.58803403,-0.2523187,-0.42908862
126,53248,3067.7524,0.6085620000771192,0.8608679,-0.25230592,-0.2930832
38,14336,183.5015,0.3423893295044768,0.59465796,-0.25226864,-0.4242248
73,16384,3056.1229,0.6108777681307851,0.8631001,-0.25222236,-0.2922284
59,7168,187.0241,0.3359404245124867,0.58803403,-0.2520936,-0.4287058
125,53248,3066.4146,0.6088275004578254,0.8608679,-0.25204045,-0.29277483
35,14336,183.3414,0.3426883156126535,0.59465796,-0.25196964,-0.42372197
76,16384,3054.1681000000003,0.6112687563875028,0.8631001,-0.25183135,-0.29177538
124,53248,3064.2836,0.609250898410768,0.8608679,-0.251617,-0.29228294
62,7168,186.7264,0.3364760181102713,0.58803403,-0.251558,-0.42779496
57,7168,186.7013,0.3365212537248844,0.58803403,-0.25151277,-0.42771804
60,7168,186.6405,0.3366308788717655,0.58803403,-0.25140315,-0.42753163
58,7168,186.6118,0.3366826510867253,0.58803403,-0.2513514,-0.4274436
56,7168,186.5476,0.3367985197776104,0.58803403,-0.2512355,-0.42724654
123,53248,3062.2133000000003,0.60966280052581,0.8608679,-0.25120515,-0.29180452
72,16384,3050.9389,0.6119157405234771,0.8631001,-0.25118434,-0.29102573
61,7168,186.263,0.3373131300798643,0.58803403,-0.25072092,-0.42637146
121,53248,3058.0019,0.6105024121421841,0.8608679,-0.2503655,-0.29082915
63,10240,124.7681,0.4496123747924704,0.69994485,-0.25033247,-0.357646
55,7168,186.0039,0.3377830010449553,0.58803403,-0.25025102,-0.42557234
120,53248,3056.5361000000003,0.6107951861865405,0.8608679,-0.25007272,-0.29048908
69,16384,3044.894,0.6131305511079803,0.8631001,-0.24996954,-0.28961825
52,7168,185.8084,0.3381384025052998,0.58803403,-0.24989563,-0.42496797
