,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
0,0.028769000000000232,0.06467100000000005,0.041909000000000175,0.03228700000000026,0.016159116394984713,0,8,2048,all_reduce,8,8
1,0.028511999999999944,0.033342999999999845,0.03062366666666662,0.030016000000000077,0.002018511717963342,0,8,10240,all_reduce,8,8
2,0.028414999999999965,0.03135999999999967,0.02965299999999987,0.02918399999999997,0.0012471907098220115,0,8,18432,all_reduce,8,8
3,0.02723199999999997,0.0312320000000002,0.02949300000000009,0.0300150000000001,0.0016741889578739243,0,8,26624,all_reduce,8,8
4,0.029983999999999924,0.047327999999999974,0.04075733333333331,0.044960000000000035,0.007678992526511714,0,8,34816,all_reduce,8,8
5,0.028511999999999944,0.04422399999999994,0.03443200000000002,0.030560000000000174,0.0069742872515165324,0,8,43008,all_reduce,8,8
6,0.026912000000000037,0.035135999999999966,0.030218666666666723,0.028608000000000175,0.003545347122951692,0,8,51200,all_reduce,8,8
7,0.02742399999999998,0.02812799999999993,0.027850666666666635,0.028,0.0003061909353473449,0,8,59392,all_reduce,8,8
8,0.02899200000000019,0.03292799999999988,0.03086899999999999,0.0306869999999999,0.00161201054587109,0,8,67584,all_reduce,8,8
9,0.02758400000000006,0.04508800000000019,0.03431466666666672,0.030271999999999934,0.007696530358256039,0,8,75776,all_reduce,8,8
10,0.022463999999999942,0.029311999999999897,0.02686933333333324,0.028831999999999882,0.0031211986301561676,0,8,83968,all_reduce,8,8
11,0.026496000000000096,0.029631999999999836,0.028277666666666618,0.02870499999999993,0.0013154427222632208,0,8,92160,all_reduce,8,8
12,0.029439999999999602,0.05280000000000018,0.038069333333333365,0.0319680000000003,0.010467158205018768,0,8,100352,all_reduce,8,8
13,0.027103000000000065,0.0426880000000001,0.034367666666666685,0.0333119999999999,0.0064061886918475855,0,8,108544,all_reduce,8,8
14,0.02729600000000005,0.03142399999999998,0.028928000000000037,0.02806400000000008,0.0017925713374925606,0,8,116736,all_reduce,8,8
15,0.027776999999999816,0.06134400000000005,0.039424333333333304,0.029152000000000046,0.015509706559298838,0,8,124928,all_reduce,8,8
16,0.022399999999999864,0.03344000000000005,0.028896000000000033,0.030848000000000184,0.0047136771208899095,0,8,133120,all_reduce,8,8
17,0.03110400000000004,0.05011200000000008,0.041706666666666704,0.043904,0.007914005363208257,0,8,141312,all_reduce,8,8
18,0.06095899999999983,0.06470399999999972,0.06292233333333326,0.06310400000000027,0.0015342768836020032,0,8,149504,all_reduce,8,8
19,0.022848000000000184,0.027967999999999847,0.02620800000000001,0.027807999999999992,0.0023767765285499743,0,8,157696,all_reduce,8,8
20,0.06060799999999995,0.06848000000000001,0.06513066666666652,0.06630399999999963,0.00331909920845332,0,8,165888,all_reduce,8,8
21,0.022336000000000012,0.05903999999999997,0.03554100000000002,0.02524700000000007,0.016658746071258352,0,8,174080,all_reduce,8,8
22,0.022175999999999932,0.028897000000000162,0.02444833333333334,0.022271999999999934,0.0031459265019317018,0,8,182272,all_reduce,8,8
23,0.02876800000000003,0.03216100000000006,0.03020833333333341,0.02969600000000014,0.0014317765964780335,0,8,190464,all_reduce,8,8
24,0.034208000000000086,0.035680000000000066,0.03485866666666675,0.0346880000000001,0.0006129390036718252,0,8,198656,all_reduce,8,8
25,0.028128999999999908,0.0425920000000001,0.033088333333333296,0.028543999999999868,0.006722242499510381,0,8,206848,all_reduce,8,8
26,0.05964799999999969,0.06451200000000017,0.061834333333333234,0.06134299999999985,0.002015883649640944,0,8,215040,all_reduce,8,8
27,0.06294399999999996,0.06384000000000015,0.06328533333333335,0.06307199999999989,0.00039567438914125,0,8,223232,all_reduce,8,8
28,0.02905600000000004,0.03222400000000016,0.030421333333333453,0.029984000000000153,0.001329787284576874,0,8,231424,all_reduce,8,8
29,0.04563200000000006,0.05193599999999992,0.049599999999999984,0.05123199999999997,0.0028204812828073063,0,8,239616,all_reduce,8,8
30,0.051167999999999894,0.05219200000000001,0.05163699999999994,0.05155099999999993,0.0004224460517826,0,8,247808,all_reduce,8,8
31,0.046111999999999854,0.047039999999999964,0.04658133333333331,0.0465920000000001,0.0003789294862577874,0,8,256000,all_reduce,8,8
32,0.0465920000000001,0.04902399999999989,0.04802133333333336,0.048448000000000095,0.0010376863152652379,0,8,264192,all_reduce,8,8
33,0.022624000000000023,0.031200000000000047,0.027743666666666666,0.029406999999999926,0.0036934132662830334,0,8,272384,all_reduce,8,8
34,0.02272000000000003,0.034496000000000096,0.026656000000000027,0.022751999999999953,0.005543732557281892,0,8,280576,all_reduce,8,8
35,0.02281600000000003,0.028929000000000087,0.024864000000000035,0.022846999999999982,0.002874416926381224,0,8,288768,all_reduce,8,8
36,0.028543999999999868,0.04351900000000001,0.03375966666666667,0.029216000000000124,0.006906341835990723,0,8,296960,all_reduce,8,8
37,0.029728000000000067,0.04208000000000016,0.03536000000000005,0.034271999999999934,0.0051010315296680115,0,8,305152,all_reduce,8,8
38,0.028256000000000087,0.02956899999999996,0.02891766666666672,0.02892800000000011,0.0005360798033460137,0,8,313344,all_reduce,8,8
39,0.022750999999999976,0.060031000000000174,0.042698000000000014,0.0453119999999999,0.015331326252698061,0,8,321536,all_reduce,8,8
40,0.03295999999999981,0.057695999999999914,0.04461833333333326,0.04319900000000007,0.010148178960888644,0,8,329728,all_reduce,8,8
41,0.022559999999999945,0.02272000000000003,0.02264533333333346,0.022656000000000405,6.575374936505898e-05,0,8,337920,all_reduce,8,8
42,0.022559999999999945,0.07942399999999998,0.041567999999999904,0.0227199999999998,0.026768314004932573,0,8,346112,all_reduce,8,8
43,0.02272000000000003,0.06559999999999991,0.04984533333333343,0.06121600000000035,0.019263828718323106,0,8,354304,all_reduce,8,8
44,0.02265599999999995,0.022689000000000306,0.02267766666666671,0.022687999999999875,1.532608524350089e-05,0,8,362496,all_reduce,8,8
45,0.022592000000000098,0.022687999999999875,0.02264533333333331,0.02265599999999995,3.9911012125496026e-05,0,8,370688,all_reduce,8,8
46,0.022592000000000098,0.04444799999999987,0.029909333333333284,0.022687999999999875,0.010280464494477917,0,8,378880,all_reduce,8,8
47,0.022688000000000104,0.02300800000000004,0.022837333333333393,0.02281600000000003,0.00013150749872998063,0,8,387072,all_reduce,8,8
48,0.022784000000000106,0.02281600000000003,0.022805333333333316,0.022815999999999805,1.5084944665224246e-05,0,8,395264,all_reduce,8,8
49,0.022720000000000254,0.032096000000000006,0.02587733333333343,0.02281600000000003,0.004397436020632362,0,8,403456,all_reduce,8,8
50,0.04598299999999995,0.04867100000000005,0.04704999999999995,0.04649599999999987,0.0011651961208312257,0,8,411648,all_reduce,8,8
51,0.04764700000000039,0.04918399999999997,0.048543666666666846,0.048800000000000184,0.0006531321118696745,0,8,419840,all_reduce,8,8
52,0.043167999999999894,0.05139199999999983,0.04623999999999986,0.04415999999999985,0.0036654553150552104,0,8,428032,all_reduce,8,8
53,0.02272000000000003,0.03446399999999994,0.02812799999999993,0.027199999999999818,0.004839164666207011,0,8,436224,all_reduce,8,8
54,0.02272000000000003,0.028320000000000164,0.02458666666666674,0.02272000000000003,0.0026398653164298415,0,8,444416,all_reduce,8,8
55,0.0334079999999999,0.06112000000000012,0.0474026666666667,0.04768000000000006,0.01131507611797453,0,8,452608,all_reduce,8,8
56,0.028896000000000185,0.061759999999999766,0.040639999999999725,0.031263999999999216,0.014965352340211265,0,8,460800,all_reduce,8,8
57,0.0286400000000001,0.049376000000000204,0.03779199999999999,0.035359999999999676,0.008638340581384917,0,8,468992,all_reduce,8,8
58,0.02828800000000001,0.033663999999999986,0.03030400000000001,0.028960000000000038,0.0023916655284549966,0,8,477184,all_reduce,8,8
59,0.030432000000000018,0.04092799999999988,0.03528533333333325,0.03449599999999987,0.0043211718575198775,0,8,485376,all_reduce,8,8
60,0.029984000000000153,0.03795100000000002,0.03379166666666659,0.0334399999999996,0.0032620059608910353,0,8,493568,all_reduce,8,8
61,0.02268799999999999,0.029791999999999916,0.027221333333333365,0.029184000000000196,0.003215146376484649,0,8,501760,all_reduce,8,8
62,0.022559999999999945,0.02879999999999973,0.026293333333333214,0.027519999999999982,0.0026910881731290826,0,8,509952,all_reduce,8,8
63,0.03417700000000014,0.062400000000000094,0.045386666666666776,0.03958300000000008,0.01223100819865457,0,8,518144,all_reduce,8,8
64,0.02281600000000003,0.033663999999999986,0.02880000000000003,0.029920000000000075,0.004498931428683914,0,8,526336,all_reduce,8,8
65,0.06297700000000032,0.06470400000000018,0.06372266666666686,0.06348700000000009,0.0007244705346358107,0,8,534528,all_reduce,8,8
66,0.02956899999999996,0.030432000000000018,0.02995233333333332,0.029855999999999994,0.0003588428935094558,0,8,542720,all_reduce,8,8
67,0.05119999999999982,0.06633500000000003,0.060159666666666604,0.06294399999999996,0.006484928184302173,0,8,550912,all_reduce,8,8
68,0.022912000000000037,0.046591000000000125,0.030805000000000065,0.022912000000000037,0.01116238764781088,0,8,559104,all_reduce,8,8
69,0.02294399999999996,0.028384000000000017,0.02477866666666667,0.02300800000000004,0.0025494895349636036,0,8,567296,all_reduce,8,8
70,0.022879999999999883,0.030879999999999883,0.025557333333333227,0.022911999999999922,0.0037637163666898203,0,8,575488,all_reduce,8,8
71,0.022847999999999955,0.06646399999999994,0.0396903333333333,0.029759000000000015,0.019140923006886447,0,8,583680,all_reduce,8,8
72,0.023167999999999894,0.06739099999999962,0.04222899999999974,0.0361279999999997,0.01856223914294814,0,8,591872,all_reduce,8,8
73,0.03177599999999984,0.04828800000000001,0.040778333333333194,0.04227099999999973,0.006823126181516039,0,8,600064,all_reduce,8,8
74,0.0493119999999999,0.06611200000000009,0.060117333333333293,0.06492799999999989,0.007655798905985555,0,8,608256,all_reduce,8,8
75,0.055615999999999985,0.06566400000000022,0.061610666666666626,0.06355199999999968,0.004325671996606131,0,8,616448,all_reduce,8,8
76,0.05667100000000005,0.06457600000000002,0.06047966666666669,0.06019200000000001,0.003233606895643856,0,8,624640,all_reduce,8,8
77,0.030463999999999943,0.05603200000000015,0.039605333333333416,0.03232000000000016,0.011640094997703274,0,8,632832,all_reduce,8,8
78,0.023360000000000127,0.04777599999999984,0.032458666666666657,0.02624000000000001,0.010894620242221377,0,8,641024,all_reduce,8,8
79,0.03155299999999989,0.034559000000000194,0.03257600000000002,0.031615999999999984,0.001402428607808734,0,8,649216,all_reduce,8,8
80,0.030912000000000262,0.03798500000000013,0.03347233333333346,0.031519999999999986,0.0032005766494319194,0,8,657408,all_reduce,8,8
81,0.02918399999999997,0.06915200000000005,0.043285333333333335,0.031519999999999986,0.018315340698138543,0,8,665600,all_reduce,8,8
82,0.06159999999999991,0.06924800000000005,0.06441600000000001,0.062400000000000094,0.0034323138939594167,0,8,673792,all_reduce,8,8
83,0.030559999999999945,0.03148800000000006,0.03099733333333332,0.03094399999999996,0.00038072679034830895,0,8,681984,all_reduce,8,8
84,0.02988799999999992,0.06198399999999993,0.040778666666666595,0.030463999999999943,0.014996278768044052,0,8,690176,all_reduce,8,8
85,0.023615999999999984,0.0693119999999999,0.05259733333333331,0.06486400000000003,0.020573193518643503,0,8,698368,all_reduce,8,8
86,0.03168000000000006,0.047007999999999814,0.03718399999999997,0.03286400000000003,0.0069634137222101865,0,8,706560,all_reduce,8,8
87,0.02371199999999999,0.03203199999999993,0.028160000000000008,0.028736000000000105,0.003420958150382222,0,8,714752,all_reduce,8,8
88,0.02988799999999992,0.06220799999999986,0.04123699999999993,0.03161500000000001,0.014845487821781581,0,8,722944,all_reduce,8,8
89,0.04236800000000039,0.061472000000000665,0.049802666666667085,0.04556800000000021,0.008354240653039122,0,8,731136,all_reduce,8,8
90,0.030689000000000306,0.06319900000000007,0.051498333333333535,0.0606070000000002,0.01475242084841964,0,8,739328,all_reduce,8,8
91,0.060927999999999885,0.06207999999999993,0.061493333333333344,0.06147200000000021,0.00047054389333575175,0,8,747520,all_reduce,8,8
92,0.024,0.05404800000000023,0.03403733333333336,0.024063999999999853,0.014149702219089027,0,8,755712,all_reduce,8,8
93,0.02416000000000008,0.04051200000000017,0.03253333333333353,0.03292800000000034,0.006681506683043586,0,8,763904,all_reduce,8,8
94,0.024096000000000003,0.024320000000000164,0.024202666666666723,0.02419200000000001,9.175813618185667e-05,0,8,772096,all_reduce,8,8
95,0.028991999999999737,0.03388799999999992,0.030794666666666522,0.029503999999999905,0.0021972815527880017,0,8,780288,all_reduce,8,8
96,0.03283199999999988,0.03891199999999981,0.03609599999999985,0.03654399999999987,0.002502282691197484,0,8,788480,all_reduce,8,8
97,0.02441599999999994,0.037152000000000046,0.030474666666666733,0.029856000000000223,0.00521782108632418,0,8,796672,all_reduce,8,8
98,0.028319999999999936,0.031264000000000125,0.02940799999999998,0.028639999999999874,0.0013188762893717259,0,8,804864,all_reduce,8,8
99,0.024575000000000045,0.035103000000000065,0.02980200000000006,0.029728000000000067,0.004298356507627856,0,8,813056,all_reduce,8,8
100,0.02848000000000002,0.0300150000000001,0.029258333333333362,0.029279999999999973,0.0006268483779104236,0,8,821248,all_reduce,8,8
101,0.03024000000000001,0.03100800000000004,0.030517333333333303,0.030303999999999862,0.0003479361371797791,0,8,829440,all_reduce,8,8
102,0.024798999999999977,0.061215999999999895,0.03875166666666655,0.03023999999999978,0.016039239889166258,0,8,837632,all_reduce,8,8
103,0.03615999999999985,0.07158499999999185,0.051744333333330665,0.04748800000000029,0.014772044235270277,0,8,845824,all_reduce,8,8
104,0.035649,0.040991999999999966,0.037450999999999984,0.03571199999999999,0.0025039972044712698,0,8,854016,all_reduce,8,8
105,0.03539099999999985,0.036607999999999946,0.03607433333333332,0.03622400000000016,0.0005079844704538572,0,8,862208,all_reduce,8,8
106,0.03619200000000001,0.04655999999999995,0.04289066666666667,0.04592000000000007,0.004743873335389785,0,8,870400,all_reduce,8,8
107,0.03680000000000018,0.062048000000000006,0.05019733333333345,0.051744000000000144,0.01036531103676525,0,8,878592,all_reduce,8,8
108,0.03558399999999983,0.03644899999999984,0.03600033333333325,0.035968000000000076,0.00035387411446570526,0,8,886784,all_reduce,8,8
109,0.03587200000000007,0.051809000000000195,0.04134433333333337,0.036351999999999864,0.007402231030049237,0,8,894976,all_reduce,8,8
110,0.04883200000000011,0.06598399999999947,0.059359999999999906,0.06326400000000013,0.007526782756707137,0,8,903168,all_reduce,8,8
111,0.036288000000000015,0.036607999999999946,0.036469333333333305,0.03651199999999995,0.0001340779209597189,0,8,911360,all_reduce,8,8
112,0.03536100000000011,0.035680000000000066,0.03549900000000011,0.03545600000000013,0.00013373356596853644,0,8,919552,all_reduce,8,8
113,0.035455999999999904,0.038335000000000036,0.03647966666666639,0.03564799999999923,0.0013142583037171294,0,8,927744,all_reduce,8,8
114,0.0345920000000001,0.03523199999999997,0.034912333333333365,0.03491300000000001,0.00026127933115510903,0,8,935936,all_reduce,8,8
115,0.03500800000000004,0.041728000000000064,0.03746133333333334,0.03564799999999991,0.0030282815075367607,0,8,944128,all_reduce,8,8
116,0.03567999999999984,0.06265599999999905,0.044682333333333046,0.03571100000000024,0.012709307883943838,0,8,952320,all_reduce,8,8
117,0.036000000000000004,0.036607999999999946,0.03624533333333337,0.03612800000000016,0.00026171400845616954,0,8,960512,all_reduce,8,8
118,0.03622400000000016,0.03673599999999988,0.036415666666666686,0.036287000000000035,0.00022796539698422065,0,8,968704,all_reduce,8,8
119,0.036384000000000014,0.11804800000000024,0.06386133333333344,0.037152000000000046,0.03831704224261353,0,8,976896,all_reduce,8,8
120,0.03635200000000009,0.03679999999999996,0.03662933333333331,0.03673599999999988,0.000197837194570498,0,8,985088,all_reduce,8,8
121,0.036031999999999925,0.03702399999999989,0.03640533333333323,0.03615999999999985,0.0004405733637986828,0,8,993280,all_reduce,8,8
122,0.036256000000000316,0.03641600000000017,0.03635200000000017,0.036384000000000014,6.91279007829257e-05,0,8,1001472,all_reduce,8,8
