M,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
4096,640,82.1972,0.7037975643343958,0.9377222,-0.23392463,-0.24946047
25,2560,15.502800000000002,0.2332247608299274,0.46697873,-0.23375396,-0.5005666
363,1280,34.4724,0.6293098517412538,0.8626145,-0.23330468,-0.27046227
261,768,20.3154,0.5593505425741231,0.79224485,-0.2328943,-0.29396757
126,1536,21.3268,0.5166777785974384,0.7495544,-0.2328766,-0.31068674
201,1152,21.0836,0.5573440812826628,0.79009783,-0.23275375,-0.29458854
17,1152,11.1508,0.3242490962257595,0.5569111,-0.23266202,-0.41777226
320,640,17.8964,0.5050787898954816,0.7374033,-0.23232448,-0.31505758
165,2048,32.1044,0.6006465277356291,0.83286816,-0.2322216,-0.27882156
441,5120,31.496,0.6457314301766056,0.87734693,-0.23161548,-0.26399532
291,768,22.9398,0.5854239442680979,0.81694925,-0.2315253,-0.2834023
1233,2560,35.4966,0.6507637891959808,0.88222426,-0.23146045,-0.2623601
297,768,22.933200000000003,0.585592424812992,0.81694925,-0.2313568,-0.28319606
303,768,22.927,0.5857507827766961,0.81694925,-0.23119849,-0.28300226
79,1152,11.9444,0.37838200560453,0.6094916,-0.23110959,-0.37918422
309,640,17.8514,0.5063519979097156,0.7374033,-0.23105127,-0.31333095
5985,1024,34.2036,0.6325775612068743,0.86354846,-0.23097092,-0.26746723
195,1152,21.0132,0.5592113372609192,0.79009783,-0.23088652,-0.29222524
303,640,17.845,0.5065335979537965,0.7374033,-0.23086965,-0.31308466
315,640,17.8322,0.5068971891009241,0.7374033,-0.23050606,-0.31259158
11,5120,16.6612,0.2179781803236,0.44834995,-0.23037177,-0.51382136
255,2048,32.2004,0.637064050388923,0.8669375,-0.22987348,-0.26515576
65,2048,16.0148,0.3467158578189071,0.57655036,-0.2298345,-0.39863732
25,3584,20.7444,0.3942377772044146,0.6239573,-0.22971949,-0.3681654
80,2048,20.2836,0.4527090707349716,0.68232965,-0.22962058,-0.3365244
273,768,21.4932,0.5767623762243791,0.8063286,-0.22956622,-0.28470555
288,768,21.493,0.5767677432031744,0.8063286,-0.22956085,-0.28469887
23,1536,13.525200000000002,0.3341574267103442,0.56360924,-0.2294518,-0.4071115
62,768,10.7926,0.2552462717183961,0.48456204,-0.22931576,-0.47324333
