weight_type,M,E,topk,H,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
w13,960,60,8,2048,1536,291.06579999999997,0.3355569445864458,0.5138459,-0.17828897,-0.3469697
w13,1737,60,4,2048,1408,260.5442,0.3436271260108985,0.51974434,-0.17611721,-0.33885354
w13,832,60,8,2048,1536,288.224,0.3388654328633616,0.5138459,-0.17498049,-0.34053105
w13,849,60,8,2048,1536,286.797,0.3405515068902726,0.5138459,-0.17329443,-0.3372498
w13,1473,60,4,2048,1408,257.466,0.3477354471845165,0.51974434,-0.1720089,-0.33094907
w13,753,60,8,2048,1536,285.2674,0.3423775395352204,0.5138459,-0.17146838,-0.3336961
w13,1329,60,4,2048,1408,255.92980000000003,0.3498227039008694,0.51974434,-0.16992164,-0.32693312
w13,657,60,8,2048,1536,282.9826,0.3451418939595916,0.5138459,-0.16870403,-0.3283164
w13,993,60,4,2048,1408,251.26439999999997,0.356318104135758,0.51974434,-0.16342622,-0.31443578
w13,672,60,4,2048,1408,247.8856,0.3611748913402341,0.51974434,-0.15856946,-0.30509126
w13,753,32,4,2048,768,87.176,0.2987646462990105,0.45480776,-0.15604311,-0.34309685
w13,777,32,4,2048,768,86.72760000000001,0.3003093225889168,0.45480776,-0.15449843,-0.33970052
w13,729,32,4,2048,768,86.6638,0.3005304037644616,0.45480776,-0.15427735,-0.33921444
w13,657,32,4,2048,768,85.8768,0.3032845518901792,0.45480776,-0.1515232,-0.3331588
w13,544,32,4,2048,768,85.4924,0.3046482120722139,0.45480776,-0.15015954,-0.33016047
w13,1473,128,4,2048,512,195.668,0.3549564473940558,0.5030083,-0.14805186,-0.29433283
w13,1329,128,4,2048,512,194.689,0.3567413574916925,0.5030083,-0.14626694,-0.29078433
w13,1065,128,4,2048,512,193.4282,0.3590666621966192,0.5030083,-0.14394164,-0.28616157
w13,609,128,4,2048,512,192.5002,0.3607976415021912,0.5030083,-0.14221066,-0.2827203
w13,657,128,4,2048,512,191.2646,0.3631284521479673,0.5030083,-0.13987985,-0.27808657
w13,2025,128,8,4096,3072,2267.8374,0.3675058087429025,0.50628537,-0.13877955,-0.2741133
w13,1641,128,8,2048,768,298.04859999999996,0.3495417432695546,0.48730135,-0.1377596,-0.282699
w13,1833,128,8,4096,3072,2257.8532,0.369130915058783,0.50628537,-0.13715446,-0.27090347
w13,672,32,6,3072,1024,153.2366,0.3399332379570225,0.47658223,-0.13664898,-0.28672698
w13,681,32,6,3072,1024,153.2104,0.3399913688073726,0.47658223,-0.13659087,-0.28660503
w13,1329,128,8,2048,768,294.63059999999996,0.3535967656551974,0.48730135,-0.13370457,-0.27437758
w13,537,32,6,3072,1024,151.2652,0.3443634994137785,0.47658223,-0.13221872,-0.27743107
w13,585,32,6,3072,1024,151.1818,0.3445534688138723,0.47658223,-0.13202876,-0.2770325
w13,561,32,6,3072,1024,151.0342,0.3448901878615908,0.47658223,-0.13169205,-0.27632597
w13,1152,128,8,4096,3072,2220.6566,0.3753139579457722,0.50628537,-0.1309714,-0.25869086
w13,832,128,8,4096,3072,2201.5976,0.3785630115986688,0.50628537,-0.12772235,-0.25227344
w13,729,128,8,2048,768,286.464,0.363677206291367,0.48730135,-0.123624146,-0.25369138
w13,2049,128,8,4096,3072,2303.895,0.3843637107576198,0.50707334,-0.12270963,-0.24199583
w13,609,128,8,2048,768,284.6848,0.365950086632831,0.48730135,-0.12135127,-0.24902716
w13,537,128,8,2048,768,284.4484,0.3662542212332718,0.48730135,-0.12104714,-0.24840304
w13,1152,64,6,3584,1536,502.4693999999999,0.3628395035405894,0.47321722,-0.11037773,-0.2332496
w13,1281,60,6,3584,2304,726.4292,0.3882273346544268,0.49795586,-0.109728515,-0.22035791
w13,2721,128,6,4096,2048,1519.45,0.3656776762575938,0.47479028,-0.10911259,-0.22981219
w13,2304,128,6,4096,2048,1507.0336,0.3686904825410667,0.47479028,-0.106099784,-0.22346663
w13,960,64,6,3072,2048,571.3398,0.3646881495847136,0.47070837,-0.10602021,-0.22523545
w13,2337,128,6,4096,2048,1504.7936,0.3692393064335207,0.47479028,-0.105550975,-0.22231074
