weight_type,M,E,topk,H,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
w13,471,128,8,4096,3072,9827.5464,0.35070981603967,0.82092774,-0.4702179,-0.5727884
w13,459,128,8,4096,3072,9820.5508,0.3509596417000685,0.82092774,-0.4699681,-0.57248414
w13,423,128,8,4096,1536,4917.2692,0.3504604740844086,0.7957125,-0.445252,-0.55956393
w13,512,128,6,4096,2048,6534.8568,0.3516136206754444,0.7952186,-0.44360498,-0.5578403
w13,297,128,8,4096,1536,4880.5584,0.3530965831763556,0.7957125,-0.4426159,-0.55625105
w13,288,128,8,4096,1536,4877.7684,0.353298548375659,0.7957125,-0.44241393,-0.55599725
w13,480,64,8,3584,2560,3657.6958,0.3435439084248929,0.7673943,-0.4238504,-0.5523241
w13,480,60,6,3584,2304,3070.891,0.3452543984379809,0.76763725,-0.42238286,-0.5502376
w13,393,60,6,3584,2304,3055.531,0.3469899748598884,0.76763725,-0.42064726,-0.5479766
w13,297,64,8,3584,2560,3615.8076,0.3475237761437625,0.7673943,-0.41987053,-0.5471379
w13,320,64,8,3584,2560,3615.1798,0.3475841259572526,0.7673943,-0.41981018,-0.5470593
w13,447,64,6,3072,2048,2494.6492,0.3454009676055177,0.727196,-0.38179502,-0.5250236
w13,489,64,6,3584,1536,2193.777,0.3436755269914805,0.70122415,-0.35754862,-0.50989205
w13,363,64,6,3584,1536,2180.4266,0.3457797967502273,0.70122415,-0.35544434,-0.5068912
w13,512,60,4,2048,1408,1087.0452,0.3405949076263556,0.6640616,-0.3234667,-0.48710343
w13,459,60,4,2048,1408,1086.9362,0.3406290631222635,0.6640616,-0.32343253,-0.487052
w13,363,60,4,2048,1408,1078.5966,0.3432627726433341,0.6640616,-0.32079884,-0.48308596
w13,363,128,8,2048,768,1249.0006,0.3449374834232787,0.66417813,-0.31924066,-0.4806552
w13,405,60,8,2048,1536,1203.3088,0.3356581689781375,0.6525763,-0.31691816,-0.48564154
w13,363,60,8,2048,1536,1195.8334,0.3377564370783421,0.6525763,-0.3148199,-0.48242617
w13,2025,128,8,2048,768,1377.0906,0.6257062879641546,0.88319415,-0.25748783,-0.2915416
w13,2048,128,8,2048,768,1377.0078,0.6257439119199836,0.88319415,-0.25745022,-0.29149902
w13,1152,60,6,3584,2304,3235.9346,0.6552905147549086,0.9076629,-0.25237238,-0.27804637
w13,1233,64,6,3584,1536,2317.72,0.6505940895162394,0.89823496,-0.24764085,-0.27569717
w13,1545,128,8,2048,768,1355.2156,0.6358060278499823,0.88319415,-0.24738812,-0.28010616
w13,849,64,8,3584,2560,3804.0134,0.6606596658998706,0.9078939,-0.24723423,-0.27231622
w13,1281,64,6,3584,1536,2314.033,0.65163069547996,0.89823496,-0.24660426,-0.27454317
w13,1641,128,8,4096,1536,5181.7764,0.6651419752626382,0.9115964,-0.24645442,-0.27035475
w13,825,64,8,3584,2560,3797.1142,0.6618600572831416,0.9078939,-0.24603385,-0.27099407
w13,1473,128,8,2048,768,1349.3534,0.6385682561116536,0.88319415,-0.24462587,-0.27697858
w13,832,60,8,2048,1536,1275.04,0.633549423584013,0.877553,-0.24400353,-0.27804992
w13,896,64,6,3072,2048,2609.4974,0.6603986250504257,0.9023425,-0.2419439,-0.26812866
w13,1737,60,4,2048,1408,1178.1168,0.6285320088461063,0.8684634,-0.2399314,-0.27627116
w13,736,60,8,2048,1536,1266.6237999999998,0.6377591018316251,0.877553,-0.2397939,-0.2732529
w13,768,64,6,3072,2048,2589.3506,0.6655369477708661,0.9023425,-0.23680556,-0.26243424
w13,1024,128,8,4096,3072,10138.4602,0.6799093594242885,0.91651213,-0.23660278,-0.25815564
w13,896,128,8,4096,3072,10113.4552,0.681590400492469,0.91651213,-0.23492175,-0.2563215
w13,471,32,4,2048,768,335.0876,0.3214287277104294,0.55604196,-0.23461324,-0.42193443
w13,832,128,8,4096,3072,10099.3812,0.6825402312896799,0.91651213,-0.2339719,-0.2552851
w13,512,32,4,2048,768,334.3,0.3221860034087386,0.55604196,-0.23385596,-0.42057252
